offset			,radius			,minErrorPerVert,maxErrorPerVert,totalError		,averageError	
0.25,0.25,1.794039996422248e-09,5.984449850049423e-05,0.1607817928360175,4.466160912111598e-05
0.25,0.5,1.924997161673048e-09,9.170902071364839e-05,0.2474777702698525,6.874382507495903e-05
0.25,1,3.233522928580701e-09,0.0001484517274508157,0.3998378164875948,0.000111066060135443
0.25,2,1.304289520831503e-08,0.000167030638128729,0.4750169528724177,0.0001319491535756716
0.25,4,4.505245571051475e-08,0.000584762361910407,1.595228169558884,0.0004431189359885788
0.25,8,8.550785501881819e-08,0.001173012159517484,3.127253290919028,0.0008686814696997299
0.25,16,1.267826590378718e-07,0.002103086645075081,5.688558492971228,0.001580155136936452
0.25,32,1.460136389574984e-07,0.00396925984367158,10.65193608943996,0.002958871135955546
0.25,64,1.891431322675885e-07,0.007737235194795744,21.13095407690771,0.005869709465807696
0.25,128,7.559151740110792e-07,0.01537053328991078,41.40570871847034,0.01150158575513065
0.25,256,4.008866660853982e-08,0.03015874478711567,81.77316344900218,0.02271476762472283
0.25,512,4.780789968350518e-06,0.05977539321520453,162.9340764143441,0.04525946567065114
0.25,1024,4.007076540801791e-06,0.118714552829033,324.3612556806671,0.0901003488001853
0.25,2048,7.00125588082301e-06,0.2432151280077051,663.0062966984476,0.1841684157495688
0.25,4096,4.0313843783224e-06,0.4881520311337226,1323.83706734173,0.3677325187060361
0.25,8192,3.071957048916829e-05,0.9466158492250543,2537.243847832363,0.7047899577312119
0.25,16384,0.0001332580465600586,1.948855842452758,5221.733618203264,1.450481560612018
0.25,32768,0.0001930516490347145,3.877915531826147,10370.68140270279,2.880744834084108
0.25,65536,0.0006006561661706655,7.775879081193125,20914.48100752856,5.809578057646823
0.25,131072,0.001030139359045279,15.5885671886499,42011.0182458659,11.66972729051831
0.25,262144,0.003324616310237616,31.22956840356346,83837.67858731383,23.28824405203162
0.25,524288,0.001749980709064403,62.54282083373982,168003.5212657771,46.66764479604918
0.25,1048576,0.0008654956436657812,125.2943256953731,336412.9703543208,93.44804732064466
0.25,2097152,0.00882187151000835,250.6723354118876,673277.3321988792,187.0214811663553
0.25,4194304,0.01042161563236732,501.6783548537642,1347116.862403277,374.1991284453548
0.25,8388608,0.02547113070613705,1003.690393691882,2695851.853971679,748.8477372143552
0.5,0.25,1.924997161673048e-09,9.170902071364839e-05,0.2474777702698525,6.874382507495903e-05
0.5,0.5,3.588079992844495e-09,0.0001196889970009885,0.321563585672035,8.932321824223196e-05
0.5,1,3.849994323346095e-09,0.0001834180414272968,0.494955540539705,0.0001374876501499181
0.5,2,6.467045857161402e-09,0.0002969034549016314,0.7996756329751895,0.000222132120270886
0.5,4,2.608579041663006e-08,0.000334061276257458,0.9500339057448354,0.0002638983071513431
0.5,8,9.01049114210295e-08,0.001169524723820814,3.190456339117767,0.0008862378719771576
0.5,16,1.710157100376364e-07,0.002346024319034967,6.254506581838055,0.00173736293939946
0.5,32,2.535653180757436e-07,0.004206173290150161,11.37711698594246,0.003160310273872904
0.5,64,2.920272779149968e-07,0.00793851968734316,21.30387217887993,0.005917742271911091
0.5,128,3.78286264535177e-07,0.01547447038959149,42.26190815381541,0.01173941893161539
0.5,256,1.511830348022158e-06,0.03074106657982156,82.81141743694067,0.0230031715102613
0.5,512,8.017733321707965e-08,0.06031748957423133,163.5463268980044,0.04542953524944566
0.5,1024,9.561579936701037e-06,0.1195507864304091,325.8681528286882,0.09051893134130228
0.5,2048,8.014153081603581e-06,0.237429105658066,648.7225113613342,0.1802006976003706
0.5,4096,1.400251176164602e-05,0.4864302560154101,1326.012593396895,0.3683368314991375
0.5,8192,8.0627687566448e-06,0.9763040622674453,2647.67413468346,0.7354650374120723
0.5,16384,6.143914097833658e-05,1.893231698450109,5074.487695664726,1.409579915462424
0.5,32768,0.0002665160931201171,3.897711684905516,10443.46723640653,2.900963121224036
0.5,65536,0.000386103298069429,7.755831063652295,20741.36280540557,5.761489668168215
0.5,131072,0.001201312332341331,15.55175816238625,41828.96201505713,11.61915611529365
0.5,262144,0.002060278718090558,31.17713437729981,84022.03649173181,23.33945458103661
0.5,524288,0.006649232620475232,62.45913680712692,167675.3571746277,46.57648810406324
0.5,1048576,0.003499961418128805,125.0856416674796,336007.0425315541,93.33528959209836
0.5,2097152,0.001730991287331562,250.5886513907462,672825.9407086415,186.8960946412893
0.5,4194304,0.0176437430200167,501.3446708237752,1346554.664397758,374.0429623327107
0.5,8388608,0.02084323126473464,1003.356709707528,2694233.724806555,748.3982568907096
1,0.25,3.233522928580701e-09,0.0001484517274508157,0.3998378164875948,0.000111066060135443
1,0.5,3.849994323346095e-09,0.0001834180414272968,0.494955540539705,0.0001374876501499181
1,1,7.17615998568899e-09,0.0002393779940019769,0.64312717134407,0.0001786464364844639
1,2,7.699988646692191e-09,0.0003668360828545936,0.9899110810794099,0.0002749753002998361
1,4,1.29340917143228e-08,0.0005938069098032628,1.599351265950379,0.0004442642405417719
1,8,5.217158083326012e-08,0.0006681225525149159,1.900067811489671,0.0005277966143026863
1,16,1.80209822842059e-07,0.002339049447641628,6.380912678235535,0.001772475743954315
1,32,3.420314200752728e-07,0.004692048638069934,12.50901316367611,0.00347472587879892
1,64,5.071306361514871e-07,0.008412346580300323,22.75423397188491,0.006320620547745809
1,128,5.840545558299937e-07,0.01587703937468632,42.60774435775986,0.01183548454382218
1,256,7.56572529070354e-07,0.03094894077918298,84.52381630763082,0.02347883786323078
1,512,3.023660696044317e-06,0.06148213315964313,165.6228348738813,0.0460063430205226
1,1024,1.603546664341593e-07,0.1206349791484627,327.0926537960087,0.09085907049889132
1,2048,1.912315987340207e-05,0.2391015728608181,651.7363056573764,0.1810378626826046
1,4096,1.602830616320716e-05,0.4748582113161319,1297.445022722668,0.3604013952007412
1,8192,2.800502352329204e-05,0.9728605120308202,2652.02518679379,0.7366736629982751
1,16384,1.61255375132896e-05,1.952608124534891,5295.34826936692,1.470930074824145
1,32768,0.0001228782819566732,3.786463396900217,10148.97539132945,2.819159830924848
1,65536,0.0005330321862402343,7.795423369811033,20886.93447281306,5.801926242448071
1,131072,0.000772206596138858,15.51166212730459,41482.72561081115,11.52297933633643
1,262144,0.002402624664682662,31.1035163247725,83657.92403011426,23.23831223058729
1,524288,0.004120557436181116,62.35426875459962,168044.0729834636,46.67890916207323
1,1048576,0.01329846524095046,124.9182736142538,335350.7143492553,93.15297620812647
1,2097152,0.00699992283625761,250.1712833349593,672014.0850631082,186.6705791841967
1,4194304,0.003461982574663125,501.1773027814925,1345651.881417283,373.7921892825786
1,8388608,0.0352874860400334,1002.68934164755,2693109.328795517,748.0859246654213
2,0.25,1.304289520831503e-08,0.000167030638128729,0.4750169528724177,0.0001319491535756716
2,0.5,6.467045857161402e-09,0.0002969034549016314,0.7996756329751895,0.000222132120270886
2,1,7.699988646692191e-09,0.0003668360828545936,0.9899110810794099,0.0002749753002998361
2,2,1.435231997137798e-08,0.0004787559880039538,1.28625434268814,0.0003572928729689278
2,4,1.539997729338438e-08,0.0007336721657091871,1.97982216215882,0.0005499506005996722
2,8,2.586818342864561e-08,0.001187613819606526,3.198702531900758,0.0008885284810835439
2,16,1.043431616665202e-07,0.001336245105029832,3.800135622979341,0.001055593228605373
2,32,3.60419645684118e-07,0.004678098895283256,12.76182535647107,0.00354495148790863
2,64,6.840628401505455e-07,0.009384097276139869,25.01802632735222,0.006949451757597839
2,128,1.014261272302974e-06,0.01682469316060065,45.50846794376982,0.01264124109549162
2,256,1.168109111659987e-06,0.03175407874937264,85.21548871551971,0.02367096908764436
2,512,1.513145058140708e-06,0.06189788155836595,169.0476326152616,0.04695767572646157
2,1024,6.047321392088634e-06,0.1229642663192863,331.2456697477627,0.09201268604104519
2,2048,3.207093328683186e-07,0.2412699582969253,654.1853075920175,0.1817181409977826
2,4096,3.824631974680415e-05,0.4782031457216362,1303.472611314753,0.3620757253652091
2,8192,3.205661232641432e-05,0.9497164226322639,2594.890045445337,0.7208027904014824
2,16384,5.601004704658408e-05,1.94572102406164,5304.050373587581,1.47334732599655
2,32768,3.22510750265792e-05,3.905216249069781,10590.69653873384,2.941860149648289
2,65536,0.0002457565639133463,7.572926793800434,20297.9507826589,5.638319661849695
2,131072,0.001066064372480469,15.59084673962207,41773.86894562611,11.60385248489614
2,262144,0.001544413192277716,31.02332425460918,82965.45122162229,23.04595867267286
2,524288,0.004805249329365324,62.207032649545,167315.8480602285,46.47662446117459
2,1048576,0.008241114872362232,124.7085375091992,336088.1459669272,93.35781832414645
2,2097152,0.02659693048190093,249.8365472285077,670701.4286985106,186.3059524162529
2,4194304,0.01399984567251522,500.3425666699186,1344028.170126216,373.3411583683935
2,8388608,0.00692396514932625,1002.354605562985,2691303.762834566,747.5843785651573
4,0.25,4.505245571051475e-08,0.000584762361910407,1.595228169558884,0.0004431189359885788
4,0.5,2.608579041663006e-08,0.000334061276257458,0.9500339057448354,0.0002638983071513431
4,1,1.29340917143228e-08,0.0005938069098032628,1.599351265950379,0.0004442642405417719
4,2,1.539997729338438e-08,0.0007336721657091871,1.97982216215882,0.0005499506005996722
4,4,2.870463994275596e-08,0.0009575119760079076,2.57250868537628,0.0007145857459378556
4,8,3.079995458676876e-08,0.001467344331418374,3.95964432431764,0.001099901201199344
4,16,5.173636685729122e-08,0.002375227639213051,6.397405063801516,0.001777056962167088
4,32,2.086863233330405e-07,0.002672490210059664,7.600271245958683,0.002111186457210745
4,64,7.20839291368236e-07,0.009356197790566512,25.52365071294214,0.007089902975817261
4,128,1.368125680301091e-06,0.01876819455227974,50.03605265470444,0.01389890351519568
4,256,2.028522544605948e-06,0.03364938632120129,91.01693588753965,0.02528248219098323
4,512,2.336218223319975e-06,0.06350815749874528,170.4309774310394,0.04734193817528873
4,1024,3.026290116281416e-06,0.1237957631167319,338.0952652305233,0.09391535145292314
4,2048,1.209464278417727e-05,0.2459285326385725,662.4913394955254,0.1840253720820904
4,4096,6.414186657366372e-07,0.4825399165938506,1308.370615184035,0.3634362819955653
4,8192,7.649263949360829e-05,0.9564062914432725,2606.945222629506,0.7241514507304182
4,16384,6.411322465282865e-05,1.899432845264528,5189.780090890674,1.441605580802965
4,32768,0.0001120200940931682,3.891442048123281,10608.10074717516,2.9466946519931
4,65536,6.45021500531584e-05,7.810432498139562,21181.39307746768,5.883720299296578
4,131072,0.0004915131278266927,15.14585358760087,40595.90156531781,11.27663932369939
4,262144,0.002132128744960937,31.18169347924413,83547.73789125223,23.20770496979229
4,524288,0.003088826384555432,62.04664850921836,165930.9024432446,46.09191734534572
4,1048576,0.009610498658730648,124.41406529909,334631.696120457,92.95324892234918
4,2097152,0.01648222974472446,249.4170750183985,672176.2919338545,186.7156366482929
4,4194304,0.05319386096380185,499.6730944570154,1341402.857397021,372.6119048325059
4,8388608,0.02799969134503044,1000.685133339837,2688056.340252433,746.6823167367869
8,0.25,8.550785501881819e-08,0.001173012159517484,3.127253290919028,0.0008686814696997299
8,0.5,9.01049114210295e-08,0.001169524723820814,3.190456339117767,0.0008862378719771576
8,1,5.217158083326012e-08,0.0006681225525149159,1.900067811489671,0.0005277966143026863
8,2,2.586818342864561e-08,0.001187613819606526,3.198702531900758,0.0008885284810835439
8,4,3.079995458676876e-08,0.001467344331418374,3.95964432431764,0.001099901201199344
8,8,5.740927988551192e-08,0.001915023952015815,5.14501737075256,0.001429171491875711
8,16,6.159990917353753e-08,0.002934688662836749,7.91928864863528,0.002199802402398689
8,32,1.034727337145824e-07,0.004750455278426102,12.79481012760303,0.003554113924334175
8,64,4.17372646666081e-07,0.005344980420119327,15.20054249191737,0.00422237291442149
8,128,1.441678582736472e-06,0.01871239558113302,51.04730142588428,0.01417980595163452
8,256,2.736251360602182e-06,0.03753638910455948,100.0721053094089,0.02779780703039136
8,512,4.057045089211897e-06,0.06729877264240258,182.0338717750793,0.05056496438196647
8,1024,4.672436446639949e-06,0.1270163149974906,340.8619548620788,0.09468387635057746
8,2048,6.052580232562832e-06,0.2475915262334638,676.1905304610466,0.1878307029058463
8,4096,2.418928556835453e-05,0.491857065277145,1324.982678991051,0.3680507441641808
8,8192,1.282837331473274e-06,0.9650798331877013,2616.74123036807,0.7268725639911305
8,16384,0.0001529852789872166,1.912812582886545,5213.890445259011,1.448302901460836
8,32768,0.0001282264493056573,3.798865690529055,10379.56018178135,2.88321116160593
8,65536,0.0002240401881863363,7.782884096246562,21216.20149435032,5.893389303986201
8,131072,0.0001290043001063168,15.62086499627912,42362.78615493536,11.76744059859316
8,262144,0.0009830262556533853,30.29170717520174,81191.80313063561,22.55327864739878
8,524288,0.004264257489921874,62.36338695848826,167095.4757825045,46.41540993958457
8,1048576,0.006177652769110864,124.0932970184367,331861.8048864892,92.18383469069144
8,2097152,0.0192209973174613,248.82813059818,669263.3922409141,185.9064978446984
8,4194304,0.03296445948944893,498.8341500367969,1344352.583867709,373.4312732965858
8,8388608,0.1063877219276037,999.3461889140308,2682805.714794043,745.2238096650118
16,0.25,1.267826590378718e-07,0.002103086645075081,5.688558492971228,0.001580155136936452
16,0.5,1.710157100376364e-07,0.002346024319034967,6.254506581838055,0.00173736293939946
16,1,1.80209822842059e-07,0.002339049447641628,6.380912678235535,0.001772475743954315
16,2,1.043431616665202e-07,0.001336245105029832,3.800135622979341,0.001055593228605373
16,4,5.173636685729122e-08,0.002375227639213051,6.397405063801516,0.001777056962167088
16,8,6.159990917353753e-08,0.002934688662836749,7.91928864863528,0.002199802402398689
16,16,1.148185597710238e-07,0.00383004790403163,10.29003474150512,0.002858342983751423
16,32,1.231998183470751e-07,0.005869377325673497,15.83857729727056,0.004399604804797378
16,64,2.069454674291649e-07,0.009500910556852205,25.58962025520606,0.007108227848668351
16,128,8.34745293332162e-07,0.01068996084023865,30.40108498383473,0.00844474582884298
16,256,2.883357165472944e-06,0.03742479116226605,102.0946028517686,0.02835961190326904
16,512,5.472502721204364e-06,0.07507277820911895,200.1442106188178,0.05559561406078271
