offset			,radius			,minErrorPerVert,maxErrorPerVert,totalError		,averageError	
0.25,0.25,5.32914845585708e-09,0.0002555427290371615,0.7002508999491346,0.0001945141388747596
0.25,0.5,7.993726347521601e-09,0.0003833140935560198,1.050376349926912,0.0002917712083130311
0.25,1,1.332286614363909e-08,0.0006388568225891289,1.75062724988595,0.0004862853471905417
0.25,2,2.398116771828995e-08,0.001149942280665339,3.151129049780367,0.0008753136249389908
0.25,4,4.529777353212694e-08,0.002172113196803771,5.95213264951238,0.001653370180420105
0.25,8,8.793086259117899e-08,0.004216455029005139,11.55413984907059,0.003209483291408498
0.25,16,1.73197406638792e-07,0.008305138693753378,22.75815424846548,0.006321709513462634
0.25,32,3.437301714370733e-07,0.01648250602282531,45.16618304668366,0.01254616195741213
0.25,64,6.847955802413708e-07,0.03283724068067073,89.9822406421592,0.02499506684504422
0.25,128,1.366926767332188e-06,0.06554670999858558,179.6143558368042,0.0498928766213345
0.25,256,2.731188487814507e-06,0.1309656486296831,358.8785862240917,0.0996884961733588
0.25,512,5.459715907818463e-06,0.2618035258969371,717.4070469964004,0.1992797352767779
0.25,1024,1.0916765404545e-05,0.5234792804285462,1434.463968538944,0.3984622134830401
0.25,2048,2.183084552598302e-05,1.046830789473916,2868.577811578173,0.7968271698828258
0.25,4096,4.365905533632031e-05,2.09353380763514,5736.805497845367,1.593557082734824
0.25,8192,8.731547131901607e-05,4.186939843880282,11473.26087028006,3.187016908411127
0.25,16384,0.0001746282177919056,8.373751916376932,22946.17161473669,6.37393655964908
0.25,32768,0.000349253743479494,16.74737606134659,45891.99310390006,12.74777586219446
0.25,65536,0.0006985048239585012,33.49462435173336,91783.63608465165,25.49545446795879
0.25,131072,0.001397007465129718,66.98912093226681,183566.9220421532,50.99081167837588
0.25,262144,0.002794010622892529,133.9781140895211,367133.4939498567,101.9815260971824
0.25,524288,0.00558801949955523,267.9561004163697,734266.6378045201,203.9629549457
0.25,1048576,0.01117603504098952,535.912073047366,1468532.92543682,407.9258126213388
0.25,2097152,0.02235206589102745,1071.82401831192,2937065.500734181,815.8515279817168
0.25,4194304,0.0447041355073452,2143.64790890133,5874130.651493156,1631.702958748099
0.25,8388608,0.08940829709172249,4287.295690033585,11748260.95276743,3263.405820213175
0.5,0.25,7.993726347521601e-09,0.0003833140935560198,1.050376349926912,0.0002917712083130311
0.5,0.5,1.065829691171416e-08,0.0005110854580743229,1.400501799898269,0.0003890282777495192
0.5,1,1.59874526950432e-08,0.0007666281871120395,2.100752699853824,0.0005835424166260621
0.5,2,2.664573228727818e-08,0.001277713645178258,3.5012544997719,0.0009725706943810833
0.5,4,4.796233543657991e-08,0.002299884561330678,6.302258099560734,0.001750627249877982
0.5,8,9.059554706425388e-08,0.004344226393607542,11.90426529902476,0.003306740360840211
0.5,16,1.75861725182358e-07,0.008432910058010279,23.10827969814118,0.006418966582816995
0.5,32,3.46394813277584e-07,0.01661027738750676,45.51630849693097,0.01264341902692527
0.5,64,6.874603428741466e-07,0.03296501204565061,90.33236609336733,0.02509232391482426
0.5,128,1.369591160482742e-06,0.06567448136134146,179.9644812843184,0.04999013369008844
0.5,256,2.733853534664377e-06,0.1310934199971712,359.2287116736084,0.099785753242669
