offset			,radius			,minErrorPerVert,maxErrorPerVert,totalError		,averageError	
0.25,0.25,0,3.053425147564459e-05,0.04625678490859519,1.284910691905422e-05
0.25,0.5,0,6.109830527367688e-05,0.09251228997833913,2.569785832731643e-05
0.25,1,0,0.0001221668082250216,0.1850248398345244,5.139578884292344e-05
0.25,2,0,0.0002443336164500431,0.3700486964704341,0.0001027913045751206
0.25,4,0,0.0004886672329000863,0.7400965538525393,0.0002055823760701498
0.25,8,0,0.0009773344658001171,1.480185844815143,0.000411162734670873
0.25,16,0,0.001954698733922622,2.960357617181636,0.0008223215603282322
0.25,32,0,0.003909397467845244,5.920703548721459,0.00164463987464485
0.25,64,0,0.007818794935690487,11.84136827792736,0.003289268966090933
0.25,128,0,0.01563758987138097,23.68266983136073,0.006578519397600204
0.25,256,0,0.03127517974276195,47.36513682538566,0.01315698245149602
0.25,512,0,0.0625503594855239,94.73020274602032,0.02631394520722787
0.25,1024,0,0.1251007189710478,189.4600880920403,0.05262780224778896
0.25,2048,0,0.2502014379420956,378.9204255173403,0.1052556737548167
0.25,4096,0,0.5004028758841916,757.8410340298713,0.2105113983416309
0.25,8192,0,1.000805751768383,1515.682578614392,0.4210229385039979
0.25,16384,0,2.001611503536767,3031.363499183158,0.842045416439766
0.25,32768,0,4.003223007073533,6062.726998366305,1.684090832879529
0.25,65536,0,8.006446014147066,12125.45009048261,3.368180580689613
0.25,131072,0,16.01289202829413,24250.88064995362,6.736355736098228
0.25,262144,0,32.02578405658826,48501.74567490719,13.47270713191866
0.25,524288,0,64.05156811317653,97003.49134981437,26.94541426383732
0.25,1048576,0,128.1031362263531,194006.9201996286,53.89081116656351
0.25,2097152,0,256.2062724527061,388013.8403992573,107.781622333127
0.25,4194304,0,512.4125449054122,776028.1807985145,215.5633835551429
0.25,8388608,0,1024.825089810824,1552089.043989332,431.1358455525922
0.5,0.25,0,3.05640537980878e-05,0.04625753087376533,1.284931413160148e-05
0.5,0.5,0,6.106850295128918e-05,0.09251356981719039,2.569821383810844e-05
0.5,1,0,0.0001221966105473538,0.1850245799566783,5.139571665463285e-05
0.5,2,0,0.0002443336164500431,0.3700496796690487,0.0001027915776858469
0.5,4,0,0.0004886672329000863,0.7400973929408683,0.0002055826091502412
0.5,8,0,0.0009773344658001726,1.480193107705079,0.0004111647521402996
0.5,16,0,0.001954668931600234,2.960371689630286,0.000822325469341746
0.5,32,0,0.003909397467845244,5.920715234363271,0.001644643120656464
0.5,64,0,0.007818794935690487,11.84140709744292,0.003289279749289699
0.5,128,0,0.01563758987138097,23.68273655585472,0.006578537932181866
0.5,256,0,0.03127517974276195,47.36533966272147,0.01315703879520041
0.5,512,0,0.0625503594855239,94.73027365077132,0.02631396490299203
0.5,1024,0,0.1251007189710478,189.4604054920406,0.05262789041445574
0.5,2048,0,0.2502014379420956,378.9201761840806,0.1052556044955779
0.5,4096,0,0.5004028758841912,757.8408510346806,0.2105113475096335
0.5,8192,0,1.000805751768383,1515.682068059743,0.4210227966832618
0.5,16384,0,2.001611503536767,3031.365157228784,0.8420458770079957
