offset			,radius			,minErrorPerVert,maxErrorPerVert,totalError		,averageError	
0.25,0.25,0.0001588100975664641,1.769688120948475,5673.837722635334,1.57606603406537
0.25,0.5,0.0002382151463462545,2.654532181422705,8510.756583952973,2.364099051098048
0.25,1,0.0003970252439187139,4.4242203023712,14184.59430658841,3.940165085163446
0.25,2,0.000714645439050976,7.963596544268146,25532.26975185905,7.09229715329418
0.25,4,0.001349885829317721,15.04234902806201,48227.6206424004,13.39656128955567
0.25,8,0.002620366609892955,29.19985399564995,93618.32242348326,26.00508956207868
0.25,16,0.005161328170821378,57.51486393082533,184399.7259856482,51.22214610712451
0.25,32,0.01024325129295534,114.1448838011764,365962.5331099794,101.6562591972165
0.25,64,0.02040709753774195,227.4049235418792,729088.1473586423,202.5244853774007
0.25,128,0.04073479002522618,453.9250030232822,1455339.375855953,404.2609377377647
0.25,256,0.08139017500252521,906.9651619860942,2907841.832850616,807.7338424585046
0.25,512,0.1627009449582602,1813.04547991171,5812846.746839905,1614.679651899974
0.25,1024,0.3253224848631362,3625.20611576295,11622856.57481848,3228.571270782912
0.25,2048,0.6505655646924424,7249.527387465414,23242876.23077562,6456.354508548782
0.25,4096,1.301051724330136,14498.16993087036,46482915.54269008,12911.92098408058
0.25,8192,2.602024043570054,28995.4550176803,92962994.16651873,25823.05393514409
0.25,16384,5.203968682137202,57990.0251913001,185923151.414176,51645.31983727112
0.25,32768,10.40785795918782,115979.1655385397,371843465.9094914,103289.8516415254
0.25,65536,20.81563651305623,231957.4462330184,743684094.9001194,206578.9152500332
0.25,131072,41.63119362149155,463914.0076219769,1487365352.881378,413157.0424670494
0.25,262144,83.2623078385368,927827.130399895,2974727868.843898,826313.2969010829
0.25,524288,166.5245362713467,1855653.375955724,5949452900.768922,1652625.805769145
0.25,1048576,333.0489931353368,3711305.867067392,11898902964.619,3305250.823505276
0.25,2097152,666.0979068716988,7422610.84929073,23797803092.31914,6610500.858977539
0.25,4194304,1332.195734309033,14845220.8137374,47595603347.71933,13221000.92992204
0.25,8388608,2664.391389226541,29690440.74263082,95191203858.52029,26442001.07181119
0.5,0.25,0.0002382151463462545,2.654532181422705,8510.756583952973,2.364099051098048
0.5,0.5,0.0003176201951329283,3.539376241896949,11347.67544527067,3.152132068130741
0.5,1,0.000476430292692509,5.30906436284541,17021.51316790595,4.728198102196096
0.5,2,0.0007940504878374277,8.8484406047424,28369.18861317682,7.880330170326893
0.5,4,0.001429290878101952,15.92719308853629,51064.5395037181,14.18459430658836
0.5,8,0.002699771658635441,30.08469805612402,96455.2412848008,26.79312257911133
0.5,16,0.005240733219785909,58.39970799129991,187236.6448469665,52.01017912415737
0.5,32,0.01032265634164276,115.0297278616507,368799.4519712965,102.444292214249
0.5,64,0.02048650258591067,228.2897676023528,731925.0662199587,203.312518394433
0.5,128,0.04081419507548389,454.8098470837584,1458176.294717285,405.0489707548013
0.5,256,0.08146958005045235,907.8500060465644,2910678.751711905,808.5218754755293
0.5,512,0.1627803500050504,1813.930323972188,5815683.665701233,1615.467684917009
0.5,1024,0.3254018899165203,3626.09095982342,11625693.49367981,3229.359303799947
0.5,2048,0.6506449697262724,7250.412231525899,23245713.14963697,6457.142541565824
0.5,4096,1.301131129384885,14499.05477493083,46485752.46155123,12912.70901709756
0.5,8192,2.602103448660273,28996.33986174072,92965831.08538017,25823.84196816116
0.5,16384,5.204048087140109,57990.9100353606,185925988.3330375,51646.10787028819
0.5,32768,10.4079373642744,115980.0503826002,371846302.828352,103290.6396745422
0.5,65536,20.81571591837564,231958.3310770794,743686931.8189827,206579.7032830508
0.5,131072,41.63127302611247,463914.8924660367,1487368189.800239,413157.8305000663
0.5,262144,83.2623872429831,927828.0152439538,2974730705.762756,826314.0849340989
0.5,524288,166.5246156770736,1855654.26079979,5949455737.687797,1652626.593802166
0.5,1048576,333.0490725426935,3711306.751911447,11898905801.53784,3305251.61153829
0.5,2097152,666.0979862706736,7422611.734134784,23797805929.23799,6610501.647010553
0.5,4194304,1332.195813743398,14845221.69858146,47595606184.63828,13221001.71795508
0.5,8388608,2664.391468618065,29690441.62747479,95191206695.43866,26442001.85984407
