offset			,radius			,minErrorPerVert,maxErrorPerVert,totalError		,averageError	
0.25,0.25,1.299105864480121e-07,0.00312566385858537,8.540999803483947,0.002372499945412207
0.25,0.5,1.948658796963043e-07,0.004688495787864788,12.81149970519463,0.003558749918109621
0.25,1,3.247764726321822e-07,0.007814159646480912,21.35249950876435,0.005931249863545652
0.25,2,5.845976320806301e-07,0.01406548736365432,38.4344991157389,0.01067624975437192
0.25,4,1.104239964244691e-06,0.02656814279793984,72.59849832959696,0.02016624953599916
0.25,8,2.143524648112738e-06,0.05157345366685995,140.9264967580536,0.03914624909945934
0.25,16,4.222094064365578e-06,0.1015840754037924,277.5824936127302,0.0771062482257584
0.25,32,8.379232712574236e-06,0.2016053188788192,550.8944873248208,0.1530262464791169
0.25,64,1.669351006761133e-05,0.4016478058285173,1097.518474748966,0.3048662429858239
0.25,128,3.332206494555123e-05,0.8017327797258247,2190.76644959091,0.6085462359974749
0.25,256,6.657917495900278e-05,1.601902727525612,4377.262399291169,1.215906222025325
0.25,512,0.0001330933933374467,3.20224262311558,8750.254298660413,2.430626194072337
0.25,1024,0.0002661218312880465,6.402922414310297,17496.23809745048,4.860066138180688
0.25,2048,0.0005321787026275615,12.80428199670359,34988.20569502743,9.718946026396507
0.25,4096,0.001064292475462025,25.60700116147564,69972.14089016673,19.43670580282409
0.25,8192,0.002128520048813698,51.21243949110431,139940.0112804328,38.87222535567577
0.25,16384,0.004256974903910304,102.4233161501434,279875.7520608737,77.7432644613538
0.25,32768,0.008513884741660149,204.8450694680141,559747.2336216163,155.4853426726712
0.25,65536,0.01702770552128641,409.6885761047743,1119490.196742491,310.9694990951364
0.25,131072,0.0340553453843313,819.3755893774796,2238976.122986026,621.9378119405628
0.25,262144,0.06811062410633895,1638.749615923734,4477947.975476744,1243.874437632429
0.25,524288,0.1362211915038642,3277.497669014963,8955891.680441502,2487.747689011529
0.25,1048576,0.2724423097097315,6554.99377518543,17911779.09035709,4975.494191765859
0.25,2097152,0.5448845475621056,13109.98598755198,35823553.91027822,9950.987197299504
0.25,4194304,1.089769052050542,26219.97041229997,71647103.55008204,19901.97320835612
0.25,8388608,2.179538035881706,52439.93926176056,143294202.8297022,39803.94523047283
0.5,0.25,1.948658796963043e-07,0.004688495787864788,12.81149970519463,0.003558749918109621
0.5,0.5,2.598211728960242e-07,0.00625132771717074,17.08199960696789,0.004744999890824415
0.5,1,3.897317593926086e-07,0.009376991575729576,25.62299941038927,0.007117499836219242
0.5,2,6.495529452643645e-07,0.01562831929296182,42.70499901752869,0.0118624997270913
0.5,4,1.16919526416126e-06,0.02813097472730863,76.8689982314778,0.02135249950874384
0.5,8,2.208479928489382e-06,0.05313628559587968,145.1969966591939,0.04033249907199831
0.5,16,4.287049296225476e-06,0.1031469073337199,281.8529935161073,0.07829249819891869
0.5,32,8.444188128731156e-06,0.2031681508075849,555.1649872254604,0.1542124964515168
0.5,64,1.675846542514847e-05,0.4032106377576383,1101.788974649642,0.3060524929582338
0.5,128,3.338702013522266e-05,0.8032956116570347,2195.036949497932,0.6097324859716478
0.5,256,6.664412989110247e-05,1.603465559451649,4381.53289918182,1.21709247199495
0.5,512,0.0001331583499180056,3.203805455051224,8754.524798582339,2.43181244405065
0.5,1024,0.0002661867866748935,6.404485246231161,17500.50859732083,4.861252388144674
0.5,2048,0.0005322436625760929,12.80584482862059,34992.47619490096,9.720132276361376
0.5,4096,0.001064357405255123,25.60856399340719,69976.41139005485,19.43789205279301
0.5,8192,0.002128584950924051,51.21400232295127,139944.2817803335,38.87341160564819
0.5,16384,0.004257040097627396,102.4248789822086,279880.0225608655,77.74445071135153
0.5,32768,0.008513949807820609,204.8466323002867,559751.5041217473,155.4865289227076
0.5,65536,0.0170277694833203,409.6901389360282,1119494.467243233,310.9706853453424
0.5,131072,0.03405541104257281,819.3771522095485,2238980.393484982,621.9389981902729
0.5,262144,0.06811069076866261,1638.751178754959,4477952.245972052,1243.875623881126
0.5,524288,0.1362212482126779,3277.499231847469,8955895.950953487,2487.748875264857
0.5,1048576,0.2724423830077285,6554.995338029927,17911783.360883,4975.495378023057
0.5,2097152,0.544884619419463,13109.98755037086,35823558.18071418,9950.988383531718
